Entry	Entry name	Protein names	Gene names	Organism	Organism ID	Length	Mass	EC number	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	PubMed ID
Q5UQX5	YR883_MIMIV	Uncharacterized protein R883	MIMI_R883	Acanthamoeba polyphaga mimivirus (APMV)	212035	452	52,653					15486256
Q5UQY0	YR890_MIMIV	Uncharacterized protein R890	MIMI_R890	Acanthamoeba polyphaga mimivirus (APMV)	212035	180	20,931					15486256
Q5UQY9	YR896_MIMIV	Putative ankyrin repeat protein R896	MIMI_R896	Acanthamoeba polyphaga mimivirus (APMV)	212035	332	37,566					15486256
Q5UQZ6	YR902_MIMIV	Uncharacterized protein R902	MIMI_R902	Acanthamoeba polyphaga mimivirus (APMV)	212035	213	25,064					15486256
Q5UQZ4	YR904_MIMIV	Putative KilA-N domain-containing protein R904	MIMI_R904	Acanthamoeba polyphaga mimivirus (APMV)	212035	343	39,960					15486256
Q5UP84	YL003_MIMIV	Uncharacterized protein L3	MIMI_L3	Acanthamoeba polyphaga mimivirus (APMV)	212035	666	78,307					15486256
Q5UP81	YL006_MIMIV	Uncharacterized protein L6	MIMI_L6	Acanthamoeba polyphaga mimivirus (APMV)	212035	218	26,510					15486256
Q5UP92	YL018_MIMIV	Putative sel1-like repeat-containing protein L18	MIMI_L18	Acanthamoeba polyphaga mimivirus (APMV)	212035	584	68,350					15486256
Q5UP90	YL020_MIMIV	Uncharacterized protein L20	MIMI_L20	Acanthamoeba polyphaga mimivirus (APMV)	212035	118	13,803			integral component of membrane [GO:0016021]		15486256
Q5UPA4	YL033_MIMIV	Putative KilA-N domain-containing protein L33	MIMI_L33	Acanthamoeba polyphaga mimivirus (APMV)	212035	246	28,927				DNA binding [GO:0003677]	15486256
Q5UPB3	YL037_MIMIV	Putative KilA-N domain-containing protein L37	MIMI_L37	Acanthamoeba polyphaga mimivirus (APMV)	212035	487	55,751					15486256
Q5UPB2	YL038_MIMIV	Putative ankyrin repeat protein L38	MIMI_L38	Acanthamoeba polyphaga mimivirus (APMV)	212035	189	22,390					15486256
Q5UPC0	YL041_MIMIV	Uncharacterized protein L41	MIMI_L41	Acanthamoeba polyphaga mimivirus (APMV)	212035	478	56,822					15486256
Q5UPB9	YL042_MIMIV	Putative ankyrin repeat protein L42	MIMI_L42	Acanthamoeba polyphaga mimivirus (APMV)	212035	357	41,227					15486256
Q5UPD2	YL056_MIMIV	Putative ankyrin repeat protein L56	MIMI_L56	Acanthamoeba polyphaga mimivirus (APMV)	212035	604	70,782					15486256
Q5UPD5	YL059_MIMIV	Putative ankyrin repeat protein L59	MIMI_L59	Acanthamoeba polyphaga mimivirus (APMV)	212035	307	35,252					15486256
Q5UPD4	YL060_MIMIV	Putative F-box and FNIP repeat-containing protein L60	MIMI_L60	Acanthamoeba polyphaga mimivirus (APMV)	212035	621	71,050					15486256
Q5UPE3	YL062_MIMIV	Putative ankyrin repeat protein L62	MIMI_L62	Acanthamoeba polyphaga mimivirus (APMV)	212035	252	28,421					15486256
Q5UPE2	YL063_MIMIV	Putative ankyrin repeat protein L63	MIMI_L63	Acanthamoeba polyphaga mimivirus (APMV)	212035	580	65,285					15486256
Q5UPD8	YL067_MIMIV	Putative BTB/POZ domain-containing protein L67	MIMI_L67	Acanthamoeba polyphaga mimivirus (APMV)	212035	498	58,845					15486256
Q5UPF2	YL076_MIMIV	Putative BTB/POZ domain-containing protein L76	MIMI_L76	Acanthamoeba polyphaga mimivirus (APMV)	212035	551	64,685					15486256
Q5UPG4	YL082_MIMIV	Uncharacterized protein L82	MIMI_L82	Acanthamoeba polyphaga mimivirus (APMV)	212035	181	21,178					15486256
Q5UPI8	YL110_MIMIV	Uncharacterized protein L110	MIMI_L110	Acanthamoeba polyphaga mimivirus (APMV)	212035	155	18,233					15486256
Q5UPK2	YL126_MIMIV	Putative F-box protein L126	MIMI_L126	Acanthamoeba polyphaga mimivirus (APMV)	212035	255	30,040					15486256
Q5UPK8	YL127_MIMIV	Putative F-box protein L127	MIMI_L127	Acanthamoeba polyphaga mimivirus (APMV)	212035	269	32,148					15486256
Q5UPL3	YL134_MIMIV	Uncharacterized protein L134	MIMI_L134	Acanthamoeba polyphaga mimivirus (APMV)	212035	163	19,548					15486256
Q5UPL1	YL136_MIMIV	Uncharacterized protein L136	MIMI_L136	Acanthamoeba polyphaga mimivirus (APMV)	212035	352	39,935				catalytic activity [GO:0003824]	15486256
Q5UPL8	YL152_MIMIV	Uncharacterized protein L152	MIMI_L152	Acanthamoeba polyphaga mimivirus (APMV)	212035	566	65,439					15486256
Q5UP21	YL262_MIMIV	Uncharacterized protein L262	MIMI_L262	Acanthamoeba polyphaga mimivirus (APMV)	212035	216	26,075					15486256
Q5UPV3	YL269_MIMIV	Uncharacterized protein L269	MIMI_L269	Acanthamoeba polyphaga mimivirus (APMV)	212035	264	31,291					15486256
Q5UPY5	YL295_MIMIV	Uncharacterized protein L295	MIMI_L295	Acanthamoeba polyphaga mimivirus (APMV)	212035	197	23,138					15486256
Q5UPY6	YL300_MIMIV	Uncharacterized protein L300	MIMI_L300	Acanthamoeba polyphaga mimivirus (APMV)	212035	166	19,869					15486256
Q5UQU9	YL356_MIMIV	Uncharacterized protein L356	MIMI_L356	Acanthamoeba polyphaga mimivirus (APMV)	212035	621	71,575					15486256
Q5UR23	YL361_MIMIV	Uncharacterized protein L361	MIMI_L361	Acanthamoeba polyphaga mimivirus (APMV)	212035	262	30,954					15486256
Q5UQW9	YL384_MIMIV	Uncharacterized protein L384	MIMI_L384	Acanthamoeba polyphaga mimivirus (APMV)	212035	132	15,539					15486256
Q5UQ45	YL389_MIMIV	Uncharacterized protein L389	MIMI_L389	Acanthamoeba polyphaga mimivirus (APMV)	212035	1083	127,331			virion [GO:0019012]		15486256; 16971431
Q5UQF5	YL491_MIMIV	Uncharacterized protein L491	MIMI_L491	Acanthamoeba polyphaga mimivirus (APMV)	212035	261	30,740					15486256
Q5UR39	YL560_MIMIV	Uncharacterized HNH endonuclease L560 (EC 3.1.-.-)	MIMI_L560	Acanthamoeba polyphaga mimivirus (APMV)	212035	187	21,366	3.1.-.-			endonuclease activity [GO:0004519]	15486256
Q5UQ26	YR203_MIMIV	Uncharacterized protein R203	MIMI_R203	Acanthamoeba polyphaga mimivirus (APMV)	212035	337	38,944					15486256
Q5UQB0	YR219_MIMIV	Putative ankyrin repeat protein R219	MIMI_R219	Acanthamoeba polyphaga mimivirus (APMV)	212035	663	78,084					15486256
Q5UPU2	YR252_MIMIV	Uncharacterized protein R252	MIMI_R252	Acanthamoeba polyphaga mimivirus (APMV)	212035	278	29,801		DNA protection [GO:0042262]			15486256
Q5UPT7	YR257_MIMIV	Uncharacterized protein R257	MIMI_R257	Acanthamoeba polyphaga mimivirus (APMV)	212035	335	38,659					15486256
Q5UPU5	YR266_MIMIV	Putative J domain-containing protein R266	MIMI_R266	Acanthamoeba polyphaga mimivirus (APMV)	212035	181	21,623					15486256
Q5UPV7	YR277_MIMIV	Uncharacterized protein R277	MIMI_R277	Acanthamoeba polyphaga mimivirus (APMV)	212035	138	16,172				ATP binding [GO:0005524]	15486256
Q5UPW1	YR286_MIMIV	Putative F-box and FNIP repeat-containing protein R286	MIMI_R286	Acanthamoeba polyphaga mimivirus (APMV)	212035	298	34,595					15486256
Q5UPW8	YR292_MIMIV	Uncharacterized protein R292	MIMI_R292	Acanthamoeba polyphaga mimivirus (APMV)	212035	191	22,180					15486256
Q5UPZ1	YR302_MIMIV	Uncharacterized protein R302	MIMI_R302	Acanthamoeba polyphaga mimivirus (APMV)	212035	143	16,642			integral component of membrane [GO:0016021]		15486256
Q5UQT1	YR336_MIMIV	Uncharacterized protein R336	MIMI_R336	Acanthamoeba polyphaga mimivirus (APMV)	212035	291	33,583					15486256
Q5UQS9	YR338_MIMIV	Uncharacterized protein R338	MIMI_R338	Acanthamoeba polyphaga mimivirus (APMV)	212035	895	104,711					15486256
Q5UQT4	YR346_MIMIV	Uncharacterized protein R346	MIMI_R346	Acanthamoeba polyphaga mimivirus (APMV)	212035	195	21,766					15486256
Q5UQV1	YR354_MIMIV	Uncharacterized protein R354	MIMI_R354	Acanthamoeba polyphaga mimivirus (APMV)	212035	549	64,644				DNA binding [GO:0003677]; nuclease activity [GO:0004518]	15486256
Q5UQ42	YR392_MIMIV	Uncharacterized protein R392	MIMI_R392	Acanthamoeba polyphaga mimivirus (APMV)	212035	400	47,235					15486256
Q5UQK0	YR408_MIMIV	Uncharacterized protein R408	MIMI_R408	Acanthamoeba polyphaga mimivirus (APMV)	212035	223	26,207					15486256
Q5UQM8	YR427_MIMIV	Uncharacterized protein R427	MIMI_R427	Acanthamoeba polyphaga mimivirus (APMV)	212035	120	13,897					15486256
Q5UQD6	YR465_MIMIV	Uncharacterized protein R465	MIMI_R465	Acanthamoeba polyphaga mimivirus (APMV)	212035	180	21,176					15486256
Q5UQE2	YR474_MIMIV	Uncharacterized protein R474	MIMI_R474	Acanthamoeba polyphaga mimivirus (APMV)	212035	413	47,189			integral component of membrane [GO:0016021]		15486256
Q5UP46	YR500_MIMIV	Uncharacterized protein R500	MIMI_R500	Acanthamoeba polyphaga mimivirus (APMV)	212035	185	22,010					15486256
Q5UR30	YR547_MIMIV	Uncharacterized protein R547	MIMI_R547	Acanthamoeba polyphaga mimivirus (APMV)	212035	129	14,998					15486256
Q5UNW1	YR707_MIMIV	Uncharacterized protein R707	MIMI_R707	Acanthamoeba polyphaga mimivirus (APMV)	212035	281	33,489			integral component of membrane [GO:0016021]	transferase activity, transferring glycosyl groups [GO:0016757]	15486256
Q5UNX3	YR714_MIMIV	Uncharacterized protein R714	MIMI_R714	Acanthamoeba polyphaga mimivirus (APMV)	212035	115	13,377					15486256
Q5UNX4	YR726_MIMIV	Uncharacterized protein R726	MIMI_R726	Acanthamoeba polyphaga mimivirus (APMV)	212035	162	18,828					15486256
Q5UNZ0	YR734_MIMIV	Putative ankyrin repeat protein R734	MIMI_R734	Acanthamoeba polyphaga mimivirus (APMV)	212035	652	76,459					15486256
Q5UNZ4	YR744_MIMIV	Uncharacterized protein R744	MIMI_R744	Acanthamoeba polyphaga mimivirus (APMV)	212035	181	21,727					15486256
Q5UNZ9	YR746_MIMIV	Uncharacterized protein R746	MIMI_R746	Acanthamoeba polyphaga mimivirus (APMV)	212035	215	25,516					15486256
Q5UPR4	YR776_MIMIV	Uncharacterized protein R776	MIMI_R776	Acanthamoeba polyphaga mimivirus (APMV)	212035	314	35,791				ATP binding [GO:0005524]	15486256
Q5UR58	YR804_MIMIV	Uncharacterized protein R804	MIMI_R804	Acanthamoeba polyphaga mimivirus (APMV)	212035	186	21,747					15486256
Q5UP32	YR828_MIMIV	Uncharacterized protein R828	MIMI_R828	Acanthamoeba polyphaga mimivirus (APMV)	212035	124	14,425					15486256
Q5UQH8	YR833_MIMIV	Putative truncated GMC-type inactive oxidoreductase R833	MIMI_R833	Acanthamoeba polyphaga mimivirus (APMV)	212035	81	8,906				oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	15486256
Q5UP29	YR852_MIMIV	Uncharacterized protein R852	MIMI_R852	Acanthamoeba polyphaga mimivirus (APMV)	212035	196	23,416					15486256
Q5UQQ8	YR855_MIMIV	Uncharacterized protein R855	MIMI_R855	Acanthamoeba polyphaga mimivirus (APMV)	212035	123	14,865					15486256
Q5UQJ4	YR861_MIMIV	Uncharacterized protein R861	MIMI_R861	Acanthamoeba polyphaga mimivirus (APMV)	212035	212	25,268					15486256
Q5UQJ2	YR863_MIMIV	Putative ankyrin repeat protein R863	MIMI_L863	Acanthamoeba polyphaga mimivirus (APMV)	212035	514	57,428					15486256
Q5UP19	YR864_MIMIV	Putative ankyrin repeat protein R864	MIMI_L864	Acanthamoeba polyphaga mimivirus (APMV)	212035	299	33,293					15486256
Q5UP26	YR869_MIMIV	Uncharacterized protein R869	MIMI_R869	Acanthamoeba polyphaga mimivirus (APMV)	212035	138	16,248					15486256
Q5UQX8	YR880_MIMIV	Putative ankyrin repeat protein R880	MIMI_R880	Acanthamoeba polyphaga mimivirus (APMV)	212035	255	30,094					15486256
Q5UQZ0	YR895_MIMIV	Uncharacterized protein R895	MIMI_R895	Acanthamoeba polyphaga mimivirus (APMV)	212035	690	79,157					15486256
Q5UQZ8	YR900_MIMIV	Uncharacterized protein R900	MIMI_R900	Acanthamoeba polyphaga mimivirus (APMV)	212035	101	11,760			integral component of membrane [GO:0016021]		15486256
Q5UR01	YR907_MIMIV	Uncharacterized protein R907	MIMI_R907	Acanthamoeba polyphaga mimivirus (APMV)	212035	196	23,894					15486256
Q5UR04	YR911_MIMIV	Putative ankyrin repeat protein R911	MIMI_R911	Acanthamoeba polyphaga mimivirus (APMV)	212035	467	52,124					15486256
Q5UQP3	YR445_MIMIV	Putative J domain-containing protein R445	MIMI_R445	Acanthamoeba polyphaga mimivirus (APMV)	212035	368	42,221					15486256
Q5UP80	YL007_MIMIV	Uncharacterized protein L7	MIMI_L7	Acanthamoeba polyphaga mimivirus (APMV)	212035	155	18,374					15486256
Q5UP98	YL027_MIMIV	Uncharacterized protein L27	MIMI_L27	Acanthamoeba polyphaga mimivirus (APMV)	212035	146	17,401					15486256
Q5UPD0	YL052_MIMIV	Uncharacterized protein L52	MIMI_L52	Acanthamoeba polyphaga mimivirus (APMV)	212035	140	16,248					15486256
Q5UPC8	YL054_MIMIV	Uncharacterized protein L54	MIMI_L54	Acanthamoeba polyphaga mimivirus (APMV)	212035	182	20,884					15486256
Q5UPD7	YL057_MIMIV	Uncharacterized protein L57	MIMI_L57	Acanthamoeba polyphaga mimivirus (APMV)	212035	182	21,415					15486256
Q5UPF1	YL072_MIMIV	Putative ankyrin repeat protein L72	MIMI_L72	Acanthamoeba polyphaga mimivirus (APMV)	212035	384	44,275					15486256
Q5UPF7	YL077_MIMIV	Uncharacterized protein L77	MIMI_L77	Acanthamoeba polyphaga mimivirus (APMV)	212035	242	28,899					15486256
Q5UPF9	YL087_MIMIV	Uncharacterized protein L87	MIMI_L87	Acanthamoeba polyphaga mimivirus (APMV)	212035	171	20,055					15486256
Q5UPF8	YL088_MIMIV	Putative ankyrin repeat protein L88	MIMI_L88	Acanthamoeba polyphaga mimivirus (APMV)	212035	879	99,032					15486256
Q5UPG6	YL092_MIMIV	Putative ankyrin repeat protein L92	MIMI_L92	Acanthamoeba polyphaga mimivirus (APMV)	212035	413	47,187					15486256
Q5UPH5	YL095_MIMIV	Uncharacterized protein L95	MIMI_L95	Acanthamoeba polyphaga mimivirus (APMV)	212035	107	12,221					15486256
Q5UPI3	YL101_MIMIV	Uncharacterized protein L101	MIMI_L101	Acanthamoeba polyphaga mimivirus (APMV)	212035	344	39,486					15486256
Q5UPI2	YL102_MIMIV	Uncharacterized protein L102	MIMI_L102	Acanthamoeba polyphaga mimivirus (APMV)	212035	237	28,353					15486256
Q5UPH7	YL107_MIMIV	Putative BTB/POZ domain-containing protein L107	MIMI_L107	Acanthamoeba polyphaga mimivirus (APMV)	212035	501	58,860					15486256
Q5UPK0	YL121_MIMIV	Putative ankyrin repeat protein L121	MIMI_L121	Acanthamoeba polyphaga mimivirus (APMV)	212035	330	38,679					15486256
Q5UPK9	YL138_MIMIV	Uncharacterized protein L138	MIMI_L138	Acanthamoeba polyphaga mimivirus (APMV)	212035	883	103,174					15486256
Q5UR11	YL142_MIMIV	Uncharacterized protein L142	MIMI_L142	Acanthamoeba polyphaga mimivirus (APMV)	212035	490	55,998					15486256
Q5URA1	YL147_MIMIV	Uncharacterized protein L147	MIMI_L147	Acanthamoeba polyphaga mimivirus (APMV)	212035	279	32,849					15486256
Q5UPM5	YL157_MIMIV	Uncharacterized protein L157	MIMI_L157	Acanthamoeba polyphaga mimivirus (APMV)	212035	501	57,690					15486256
Q5UP38	YL162_MIMIV	Putative FNIP repeat-containing protein L162	MIMI_L162	Acanthamoeba polyphaga mimivirus (APMV)	212035	521	61,245					15486256
Q5UP37	YL163_MIMIV	Uncharacterized protein L163	MIMI_L163	Acanthamoeba polyphaga mimivirus (APMV)	212035	136	16,472					15486256
Q5UP35	YL165_MIMIV	Putative F-box protein L165	MIMI_L165	Acanthamoeba polyphaga mimivirus (APMV)	212035	271	31,897					15486256
Q5UPN1	YL169_MIMIV	Uncharacterized protein L169	MIMI_L169	Acanthamoeba polyphaga mimivirus (APMV)	212035	140	16,399					15486256
Q5UPN7	YL178_MIMIV	Uncharacterized protein L178	MIMI_L178	Acanthamoeba polyphaga mimivirus (APMV)	212035	367	43,632					15486256
Q5URB1	YL189_MIMIV	Uncharacterized protein L189	MIMI_L189	Acanthamoeba polyphaga mimivirus (APMV)	212035	120	14,113					15486256
Q5UQ10	YL192_MIMIV	Uncharacterized protein L192	MIMI_L192	Acanthamoeba polyphaga mimivirus (APMV)	212035	255	29,389					15486256
Q5UQ17	YL200_MIMIV	Uncharacterized protein L200	MIMI_L200	Acanthamoeba polyphaga mimivirus (APMV)	212035	158	18,566					15486256
Q5UQ25	YL204_MIMIV	Uncharacterized protein L204	MIMI_L204	Acanthamoeba polyphaga mimivirus (APMV)	212035	446	52,307					15486256
Q5UQ21	YL208_MIMIV	Uncharacterized protein L208	MIMI_L208	Acanthamoeba polyphaga mimivirus (APMV)	212035	192	22,289			virion [GO:0019012]		15486256; 16971431
Q5UQB4	YL215_MIMIV	Putative ankyrin repeat protein L215	MIMI_L215	Acanthamoeba polyphaga mimivirus (APMV)	212035	121	14,544					15486256
Q5UPS9	YL242_MIMIV	Uncharacterized protein L242	MIMI_L242	Acanthamoeba polyphaga mimivirus (APMV)	212035	163	19,528					15486256
Q5UPT6	YL245_MIMIV	Uncharacterized HNH endonuclease L245 (EC 3.1.-.-)	MIMI_L245	Acanthamoeba polyphaga mimivirus (APMV)	212035	330	38,242	3.1.-.-			endonuclease activity [GO:0004519]	15486256
Q5UPT8	YL256_MIMIV	Uncharacterized protein L256	MIMI_L256	Acanthamoeba polyphaga mimivirus (APMV)	212035	213	25,235					15486256
Q5UP20	YL263_MIMIV	Uncharacterized protein L263	MIMI_L263	Acanthamoeba polyphaga mimivirus (APMV)	212035	583	67,954					15486256
Q5UPV2	YL270_MIMIV	Uncharacterized protein L270	MIMI_L270	Acanthamoeba polyphaga mimivirus (APMV)	212035	112	12,859					15486256
Q5UPU9	YL273_MIMIV	Putative ankyrin repeat protein L273	MIMI_L273	Acanthamoeba polyphaga mimivirus (APMV)	212035	446	51,593					15486256
Q5UPV6	YL278_MIMIV	Uncharacterized protein L278	MIMI_L278	Acanthamoeba polyphaga mimivirus (APMV)	212035	126	14,835					15486256
Q5UPV5	YL279_MIMIV	Putative ankyrin repeat protein L279	MIMI_L279	Acanthamoeba polyphaga mimivirus (APMV)	212035	470	54,711					15486256
Q5UPW5	YL282_MIMIV	Uncharacterized protein L282	MIMI_L282	Acanthamoeba polyphaga mimivirus (APMV)	212035	152	17,670			integral component of membrane [GO:0016021]		15486256
Q5UPW2	YL285_MIMIV	Uncharacterized protein L285	MIMI_L285	Acanthamoeba polyphaga mimivirus (APMV)	212035	215	24,475					15486256
Q5UQ48	YL394_MIMIV	Putative HD domain-containing protein L394	MIMI_L394	Acanthamoeba polyphaga mimivirus (APMV)	212035	457	53,476					15486256
Q5UQJ7	YL399_MIMIV	Uncharacterized protein L399	MIMI_L399	Acanthamoeba polyphaga mimivirus (APMV)	212035	352	39,401			virion [GO:0019012]		15486256; 16971431
Q5UQN0	YL437_MIMIV	Uncharacterized protein L437	MIMI_L437	Acanthamoeba polyphaga mimivirus (APMV)	212035	284	33,842					15486256
Q5UQ73	YL509_MIMIV	Uncharacterized protein L509	MIMI_L509	Acanthamoeba polyphaga mimivirus (APMV)	212035	280	32,740				hydrolase activity [GO:0016787]	15486256
Q5UQA3	YL533_MIMIV	Uncharacterized protein L533	MIMI_L533	Acanthamoeba polyphaga mimivirus (APMV)	212035	508	59,806			virion [GO:0019012]	nucleic acid binding [GO:0003676]	15486256; 16971431
Q5UR36	YL552_MIMIV	Uncharacterized protein L552	MIMI_L552	Acanthamoeba polyphaga mimivirus (APMV)	212035	308	35,587					15486256
Q5UP67	YL609_MIMIV	Uncharacterized protein L609	MIMI_L609	Acanthamoeba polyphaga mimivirus (APMV)	212035	314	36,903					15486256
Q5UR18	YL657_MIMIV	Putative t-SNARE coiled-coil homology domain-containing protein L657	MIMI_L657	Acanthamoeba polyphaga mimivirus (APMV)	212035	204	23,411					15486256
Q5UNU5	YL684_MIMIV	Uncharacterized protein L684	MIMI_L684	Acanthamoeba polyphaga mimivirus (APMV)	212035	498	58,026					15486256
Q5UQZ9	YL909_MIMIV	Uncharacterized protein L909	MIMI_L909	Acanthamoeba polyphaga mimivirus (APMV)	212035	431	50,579					15486256
Q5UPB0	YR034_MIMIV	Uncharacterized protein R34	MIMI_R34	Acanthamoeba polyphaga mimivirus (APMV)	212035	409	48,243					15486256
Q5UPC1	YR040_MIMIV	Uncharacterized protein R40	MIMI_R40	Acanthamoeba polyphaga mimivirus (APMV)	212035	101	11,278			integral component of membrane [GO:0016021]		15486256
Q5UPD6	YR058_MIMIV	Uncharacterized protein R58	MIMI_R58	Acanthamoeba polyphaga mimivirus (APMV)	212035	131	15,565					15486256
Q5UPE5	YR070_MIMIV	Uncharacterized protein R70	MIMI_R70	Acanthamoeba polyphaga mimivirus (APMV)	212035	174	17,937					15486256
Q5UPG3	YR083_MIMIV	Uncharacterized protein R83	MIMI_R83	Acanthamoeba polyphaga mimivirus (APMV)	212035	133	15,490					15486256
Q5UPK4	YR131_MIMIV	Uncharacterized protein R131	MIMI_R131	Acanthamoeba polyphaga mimivirus (APMV)	212035	178	20,563					15486256
Q5UR14	YR139_MIMIV	Uncharacterized glycosyltransferase R139 (EC 2.4.-.-)	MIMI_R139	Acanthamoeba polyphaga mimivirus (APMV)	212035	248	28,930	2.4.-.-			transferase activity, transferring glycosyl groups [GO:0016757]	15486256
Q5UPM3	YR159_MIMIV	Uncharacterized protein R159	MIMI_R159	Acanthamoeba polyphaga mimivirus (APMV)	212035	138	15,610					15486256
Q5UQ29	YR212_MIMIV	Uncharacterized protein R212	MIMI_R212	Acanthamoeba polyphaga mimivirus (APMV)	212035	262	30,602					15486256
Q5UQB2	YR217_MIMIV	Uncharacterized protein R217	MIMI_R217	Acanthamoeba polyphaga mimivirus (APMV)	212035	732	87,559		pathogenesis [GO:0009405]	extracellular region [GO:0005576]		15486256
Q5UQB6	YR225_MIMIV	Putative BTB/POZ domain-containing protein R225	MIMI_R225	Acanthamoeba polyphaga mimivirus (APMV)	212035	527	61,782					15486256
Q5UP24	YR259_MIMIV	Uncharacterized protein R259	MIMI_R259	Acanthamoeba polyphaga mimivirus (APMV)	212035	292	34,518		tRNA modification [GO:0006400]		magnesium ion binding [GO:0000287]; tRNA guanylyltransferase activity [GO:0008193]	15486256
Q5UPY2	YR298_MIMIV	Uncharacterized protein R298	MIMI_R298	Acanthamoeba polyphaga mimivirus (APMV)	212035	122	13,854					15486256
Q5UPY9	YR304_MIMIV	Uncharacterized protein R304	MIMI_R304	Acanthamoeba polyphaga mimivirus (APMV)	212035	273	32,963					15486256
Q5UQR1	YR321_MIMIV	Uncharacterized protein R321	MIMI_R321	Acanthamoeba polyphaga mimivirus (APMV)	212035	203	24,154					15486256
Q5UQR4	YR327_MIMIV	Uncharacterized protein R327	MIMI_R327	Acanthamoeba polyphaga mimivirus (APMV)	212035	1588	188,191			virion [GO:0019012]		15486256; 16971431
Q5UQS2	YR331_MIMIV	Putative zinc finger MYND domain-containing protein R331	MIMI_R331	Acanthamoeba polyphaga mimivirus (APMV)	212035	374	44,643				DNA binding [GO:0003677]; metal ion binding [GO:0046872]	15486256
Q5UQT8	YR342_MIMIV	Uncharacterized protein R342	MIMI_R342	Acanthamoeba polyphaga mimivirus (APMV)	212035	255	30,222			integral component of membrane [GO:0016021]		15486256
Q5UQU4	YR348_MIMIV	Uncharacterized protein R348	MIMI_R348	Acanthamoeba polyphaga mimivirus (APMV)	212035	705	82,624					15486256
Q5UQU7	YR358_MIMIV	Uncharacterized protein R358	MIMI_R358	Acanthamoeba polyphaga mimivirus (APMV)	212035	280	32,966					15486256
Q5UQV9	YR378_MIMIV	Uncharacterized protein R378	MIMI_R378	Acanthamoeba polyphaga mimivirus (APMV)	212035	195	23,024					15486256
Q5UQX3	YR380_MIMIV	Putative leucine-rich repeat protein R380	MIMI_R380	Acanthamoeba polyphaga mimivirus (APMV)	212035	421	49,655					15486256
Q5UQ44	YR390_MIMIV	Uncharacterized protein R390	MIMI_R390	Acanthamoeba polyphaga mimivirus (APMV)	212035	763	89,576			integral component of membrane [GO:0016021]		15486256
Q5UQK6	YR402_MIMIV	Uncharacterized protein R402	MIMI_R402	Acanthamoeba polyphaga mimivirus (APMV)	212035	798	90,162			virion [GO:0019012]		15486256; 16971431
Q5UQK2	YR406_MIMIV	Uncharacterized protein R406	MIMI_R406	Acanthamoeba polyphaga mimivirus (APMV)	212035	191	21,877				oxidoreductase activity [GO:0016491]	15486256
Q5UQN9	YR449_MIMIV	Uncharacterized protein R449	MIMI_R449	Acanthamoeba polyphaga mimivirus (APMV)	212035	661	74,185					15486256
Q5UQD4	YR467_MIMIV	Uncharacterized protein R467	MIMI_R467	Acanthamoeba polyphaga mimivirus (APMV)	212035	321	36,985					15486256
Q5UQG5	YR495_MIMIV	Uncharacterized protein R495	MIMI_R495	Acanthamoeba polyphaga mimivirus (APMV)	212035	140	16,174			integral component of membrane [GO:0016021]		15486256
Q5UQ66	YR503_MIMIV	Uncharacterized protein R503	MIMI_R503	Acanthamoeba polyphaga mimivirus (APMV)	212035	232	27,021					15486256
Q5UQ81	YR514_MIMIV	Uncharacterized protein R514	MIMI_R514	Acanthamoeba polyphaga mimivirus (APMV)	212035	209	23,352					15486256
Q5UQ84	YR525_MIMIV	Uncharacterized protein R525	MIMI_R525	Acanthamoeba polyphaga mimivirus (APMV)	212035	544	62,517					15486256
Q5UQ92	YR530_MIMIV	Uncharacterized protein R530	MIMI_R530	Acanthamoeba polyphaga mimivirus (APMV)	212035	494	58,138					15486256
Q5UR28	YR549_MIMIV	Uncharacterized protein R549	MIMI_R549	Acanthamoeba polyphaga mimivirus (APMV)	212035	342	39,841					15486256
Q5UP65	YR598_MIMIV	Putative ankyrin repeat protein R598	MIMI_R598	Acanthamoeba polyphaga mimivirus (APMV)	212035	304	34,526					15486256
Q5UR73	YR623_MIMIV	Uncharacterized protein R623	MIMI_R623	Acanthamoeba polyphaga mimivirus (APMV)	212035	269	28,906					15486256
Q5UR71	YR625_MIMIV	Uncharacterized protein R625	MIMI_R625	Acanthamoeba polyphaga mimivirus (APMV)	212035	186	21,655					15486256
Q5UR87	YR634_MIMIV	Putative ankyrin repeat protein R634	MIMI_R634	Acanthamoeba polyphaga mimivirus (APMV)	212035	486	54,658					15486256
Q5UR92	YR640_MIMIV	Uncharacterized protein R640	MIMI_R640	Acanthamoeba polyphaga mimivirus (APMV)	212035	530	59,593					15486256
Q5UQ62	YR655_MIMIV	Putative glycosyltransferase R655 (EC 2.-.-.-)	MIMI_R655	Acanthamoeba polyphaga mimivirus (APMV)	212035	324	37,541	2.-.-.-			transferase activity, transferring glycosyl groups [GO:0016757]	15486256
Q5UQ51	YR667_MIMIV	Uncharacterized protein R667	MIMI_R667	Acanthamoeba polyphaga mimivirus (APMV)	212035	149	17,796					15486256
Q5UNV6	YR699_MIMIV	Uncharacterized protein R699	MIMI_R699	Acanthamoeba polyphaga mimivirus (APMV)	212035	455	53,086					15486256
Q5UNW5	YR703_MIMIV	Uncharacterized protein R703	MIMI_R703	Acanthamoeba polyphaga mimivirus (APMV)	212035	135	16,574					15486256
